Member_number,Date,productId,items,productName,price,Category,TotalPrice,Month,Weekday
1085,2015-08-15,7,3,citrus fruit,1.5,Fresh Food,4.5,8,Saturday
3808,2015-08-18,36,3,frozen meals,9.7,Frozen & Processed Food,29.099999999999998,8,Tuesday
4149,2015-01-07,4,1,other vegetables,0.8,Fresh Food,0.8,1,Wednesday
2331,2015-06-05,61,3,liquor,8.5,Beverages,25.5,6,Friday
4475,2015-04-03,28,2,misc. beverages,1.2,Beverages,2.4,4,Friday
2761,2015-04-25,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,4,Saturday
2620,2015-12-14,2,2,whole milk,1.8,Dairy,3.6,12,Monday
3206,2015-10-13,1,2,tropical fruit,7.8,Fresh Food,15.6,10,Tuesday
1226,2015-04-13,24,1,pastry,3.1,Bakery & Sweets,3.1,4,Monday
1395,2015-03-07,4,2,other vegetables,0.8,Fresh Food,1.6,3,Saturday
2465,2015-06-07,3,1,pip fruit,3.0,Fresh Food,3.0,6,Sunday
3572,2015-07-09,53,2,specialty chocolate,18.8,Bakery & Sweets,37.6,7,Thursday
4387,2015-05-08,40,1,grapes,9.4,Fresh Food,9.4,5,Friday
1555,2015-03-27,63,3,liquor (appetizer),11.2,Beverages,33.599999999999994,3,Friday
1181,2015-11-16,22,3,root vegetables,1.8,Fresh Food,5.4,11,Monday
2814,2015-05-11,22,2,root vegetables,1.8,Fresh Food,3.6,5,Monday
2794,2015-09-16,111,3,brandy,15.8,Beverages,47.400000000000006,9,Wednesday
2912,2015-01-28,38,1,soda,0.8,Beverages,0.8,1,Wednesday
4667,2015-01-12,4,2,other vegetables,0.8,Fresh Food,1.6,1,Monday
2235,2015-10-25,29,3,ham,15.2,Fresh Food,45.599999999999994,10,Sunday
2353,2015-05-02,38,3,soda,0.8,Beverages,2.4000000000000004,5,Saturday
3449,2015-03-08,38,2,soda,0.8,Beverages,1.6,3,Sunday
1058,2015-11-10,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,11,Tuesday
1027,2015-05-17,21,3,hamburger meat,12.3,Fresh Food,36.900000000000006,5,Sunday
3302,2015-05-22,2,2,whole milk,1.8,Dairy,3.6,5,Friday
2229,2015-05-30,22,3,root vegetables,1.8,Fresh Food,5.4,5,Saturday
2188,2015-08-15,80,3,salty snack,0.5,Snacks,1.5,8,Saturday
1547,2015-04-18,38,3,soda,0.8,Beverages,2.4000000000000004,4,Saturday
1649,2015-06-30,26,3,berries,10.8,Fresh Food,32.400000000000006,6,Tuesday
3254,2015-09-10,20,2,brown bread,0.8,Bakery & Sweets,1.6,9,Thursday
2818,2015-11-07,22,1,root vegetables,1.8,Fresh Food,1.8,11,Saturday
2703,2015-05-08,136,1,dishes,6.8,Specialty & Seasonal,6.8,5,Friday
3332,2015-01-31,91,3,frozen dessert,2.8,Frozen & Processed Food,8.399999999999999,1,Saturday
2473,2015-07-01,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,7,Wednesday
2810,2015-12-30,3,1,pip fruit,3.0,Fresh Food,3.0,12,Wednesday
1033,2015-04-22,38,3,soda,0.8,Beverages,2.4000000000000004,4,Wednesday
4222,2015-05-27,117,1,rum,5.2,Beverages,5.2,5,Wednesday
3679,2015-09-21,6,2,pot plants,3.5,Household & Hygiene,7.0,9,Monday
2212,2015-08-27,51,2,dessert,1.15,Bakery & Sweets,2.3,8,Thursday
1507,2015-06-22,95,2,frozen fish,5.8,Frozen & Processed Food,11.6,6,Monday
2870,2015-01-21,2,2,whole milk,1.8,Dairy,3.6,1,Wednesday
3429,2015-04-26,142,2,seasonal products,5.4,Specialty & Seasonal,10.8,4,Sunday
4148,2015-04-09,38,2,soda,0.8,Beverages,1.6,4,Thursday
2970,2015-12-30,57,1,meat,8.5,Fresh Food,8.5,12,Wednesday
2013,2015-08-30,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,8,Sunday
3967,2015-05-30,18,1,yogurt,2.2,Dairy,2.2,5,Saturday
2885,2015-05-15,21,2,hamburger meat,12.3,Fresh Food,24.6,5,Friday
3935,2015-07-02,26,3,berries,10.8,Fresh Food,32.400000000000006,7,Thursday
3283,2015-05-01,38,3,soda,0.8,Beverages,2.4000000000000004,5,Friday
3268,2015-11-06,119,2,long life bakery product,9.9,Bakery & Sweets,19.8,11,Friday
3677,2015-04-30,1,2,tropical fruit,7.8,Fresh Food,15.6,4,Thursday
3495,2015-06-27,59,2,hard cheese,4.5,Dairy,9.0,6,Saturday
1410,2015-10-04,61,2,liquor,8.5,Beverages,17.0,10,Sunday
2440,2015-06-06,2,2,whole milk,1.8,Dairy,3.6,6,Saturday
4088,2015-01-13,3,2,pip fruit,3.0,Fresh Food,6.0,1,Tuesday
2469,2015-09-23,75,3,frozen vegetables,2.5,Frozen & Processed Food,7.5,9,Wednesday
4229,2015-03-06,38,2,soda,0.8,Beverages,1.6,3,Friday
2728,2015-08-02,22,2,root vegetables,1.8,Fresh Food,3.6,8,Sunday
4694,2015-01-25,19,3,sausage,3.1,Fresh Food,9.3,1,Sunday
2836,2015-12-29,26,1,berries,10.8,Fresh Food,10.8,12,Tuesday
1311,2015-02-12,26,2,berries,10.8,Fresh Food,21.6,2,Thursday
1760,2015-01-23,19,3,sausage,3.1,Fresh Food,9.3,1,Friday
3656,2015-03-02,95,3,frozen fish,5.8,Frozen & Processed Food,17.4,3,Monday
3720,2015-05-28,83,1,white bread,0.3,Bakery & Sweets,0.3,5,Thursday
2996,2015-09-26,136,2,dishes,6.8,Specialty & Seasonal,13.6,9,Saturday
1949,2015-07-22,38,2,soda,0.8,Beverages,1.6,7,Wednesday
4498,2015-02-11,2,2,whole milk,1.8,Dairy,3.6,2,Wednesday
2447,2015-12-28,11,3,butter,3.2,Dairy,9.600000000000001,12,Monday
1952,2015-03-23,25,2,canned beer,1.1,Beverages,2.2,3,Monday
4099,2015-01-27,28,2,misc. beverages,1.2,Beverages,2.4,1,Tuesday
1804,2015-03-12,26,2,berries,10.8,Fresh Food,21.6,3,Thursday
1510,2015-05-16,58,2,ice cream,1.8,Frozen & Processed Food,3.6,5,Saturday
2879,2015-04-18,14,1,chocolate,11.5,Bakery & Sweets,11.5,4,Saturday
4326,2015-09-29,22,1,root vegetables,1.8,Fresh Food,1.8,9,Tuesday
1670,2015-05-17,7,2,citrus fruit,1.5,Fresh Food,3.0,5,Sunday
1117,2015-05-24,2,2,whole milk,1.8,Dairy,3.6,5,Sunday
1346,2015-04-03,1,3,tropical fruit,7.8,Fresh Food,23.4,4,Friday
1178,2015-11-15,14,3,chocolate,11.5,Bakery & Sweets,34.5,11,Sunday
1649,2015-06-25,56,3,white wine,14.2,Beverages,42.599999999999994,6,Thursday
4651,2015-06-21,7,2,citrus fruit,1.5,Fresh Food,3.0,6,Sunday
4243,2015-04-02,39,1,detergent,5.5,Household & Hygiene,5.5,4,Thursday
4429,2015-07-21,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,7,Tuesday
4645,2015-07-25,2,1,whole milk,1.8,Dairy,1.8,7,Saturday
4019,2015-07-24,70,2,margarine,3.5,Pantry Staples,7.0,7,Friday
4459,2015-04-26,38,1,soda,0.8,Beverages,0.8,4,Sunday
3006,2015-12-27,23,3,pork,7.2,Fresh Food,21.6,12,Sunday
1834,2015-09-17,71,3,shopping bags,5.12,Household & Hygiene,15.36,9,Thursday
3236,2015-07-04,54,1,condensed milk,3.5,Dairy,3.5,7,Saturday
1765,2015-03-11,8,3,beef,19.5,Fresh Food,58.5,3,Wednesday
3855,2015-03-09,7,1,citrus fruit,1.5,Fresh Food,1.5,3,Monday
4392,2015-11-28,2,1,whole milk,1.8,Dairy,1.8,11,Saturday
3330,2015-07-26,100,3,chewing gum,0.5,Specialty & Seasonal,1.5,7,Sunday
1723,2015-09-02,76,3,sliced cheese,4.2,Dairy,12.600000000000001,9,Wednesday
4110,2015-03-30,23,3,pork,7.2,Fresh Food,21.6,3,Monday
2600,2015-01-28,36,3,frozen meals,9.7,Frozen & Processed Food,29.099999999999998,1,Wednesday
2946,2015-10-07,3,1,pip fruit,3.0,Fresh Food,3.0,10,Wednesday
2426,2015-09-08,1,3,tropical fruit,7.8,Fresh Food,23.4,9,Tuesday
4170,2015-05-03,36,3,frozen meals,9.7,Frozen & Processed Food,29.099999999999998,5,Sunday
1109,2015-04-06,75,2,frozen vegetables,2.5,Frozen & Processed Food,5.0,4,Monday
3429,2015-01-04,45,3,curd,9.8,Dairy,29.400000000000002,1,Sunday
2055,2015-02-04,10,3,chicken,7.2,Fresh Food,21.6,2,Wednesday
2480,2015-09-20,38,1,soda,0.8,Beverages,0.8,9,Sunday
2441,2015-05-30,17,1,bottled water,0.5,Beverages,0.5,5,Saturday
1054,2015-10-04,7,2,citrus fruit,1.5,Fresh Food,3.0,10,Sunday
4818,2015-01-11,25,3,canned beer,1.1,Beverages,3.3000000000000003,1,Sunday
3379,2015-01-21,17,3,bottled water,0.5,Beverages,1.5,1,Wednesday
3939,2015-02-10,154,3,cake bar,2.4,Bakery & Sweets,7.199999999999999,2,Tuesday
1367,2015-08-05,8,3,beef,19.5,Fresh Food,58.5,8,Wednesday
1043,2015-01-10,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,1,Saturday
2231,2015-10-17,38,3,soda,0.8,Beverages,2.4000000000000004,10,Saturday
3235,2015-12-28,58,2,ice cream,1.8,Frozen & Processed Food,3.6,12,Monday
4554,2015-07-16,7,3,citrus fruit,1.5,Fresh Food,4.5,7,Thursday
3245,2015-01-24,56,3,white wine,14.2,Beverages,42.599999999999994,1,Saturday
2996,2015-05-19,64,3,UHT-milk,2.1,Dairy,6.300000000000001,5,Tuesday
2507,2015-01-05,17,2,bottled water,0.5,Beverages,1.0,1,Monday
4186,2015-10-25,2,3,whole milk,1.8,Dairy,5.4,10,Sunday
3929,2015-04-28,22,2,root vegetables,1.8,Fresh Food,3.6,4,Tuesday
3760,2015-11-22,64,1,UHT-milk,2.1,Dairy,2.1,11,Sunday
4928,2015-08-18,89,3,spread cheese,2.5,Dairy,7.5,8,Tuesday
4217,2015-12-18,18,2,yogurt,2.2,Dairy,4.4,12,Friday
1174,2015-02-11,128,1,soft cheese,7.2,Dairy,7.2,2,Wednesday
4103,2015-06-19,32,2,red/blush wine,12.2,Beverages,24.4,6,Friday
4408,2015-03-13,83,2,white bread,0.3,Bakery & Sweets,0.6,3,Friday
2588,2015-12-28,18,1,yogurt,2.2,Dairy,2.2,12,Monday
2598,2015-11-11,111,3,brandy,15.8,Beverages,47.400000000000006,11,Wednesday
1518,2015-12-11,23,3,pork,7.2,Fresh Food,21.6,12,Friday
2702,2015-04-08,17,2,bottled water,0.5,Beverages,1.0,4,Wednesday
1001,2015-01-20,38,1,soda,0.8,Beverages,0.8,1,Tuesday
2270,2015-09-30,38,3,soda,0.8,Beverages,2.4000000000000004,9,Wednesday
2838,2015-11-10,17,2,bottled water,0.5,Beverages,1.0,11,Tuesday
1683,2015-05-26,30,1,turkey,12.5,Fresh Food,12.5,5,Tuesday
4040,2015-04-03,2,2,whole milk,1.8,Dairy,3.6,4,Friday
3897,2015-08-23,78,1,baking powder,1.8,Pantry Staples,1.8,8,Sunday
2200,2015-03-11,40,3,grapes,9.4,Fresh Food,28.200000000000003,3,Wednesday
4073,2015-01-29,51,3,dessert,1.15,Bakery & Sweets,3.4499999999999997,1,Thursday
3700,2015-04-19,2,2,whole milk,1.8,Dairy,3.6,4,Sunday
3973,2015-06-10,45,3,curd,9.8,Dairy,29.400000000000002,6,Wednesday
2715,2015-07-06,25,3,canned beer,1.1,Beverages,3.3000000000000003,7,Monday
3967,2015-11-23,2,1,whole milk,1.8,Dairy,1.8,11,Monday
4002,2015-09-03,2,3,whole milk,1.8,Dairy,5.4,9,Thursday
2962,2015-03-01,1,1,tropical fruit,7.8,Fresh Food,7.8,3,Sunday
4340,2015-12-25,138,1,candles,2.7,Household & Hygiene,2.7,12,Friday
2092,2015-11-06,22,2,root vegetables,1.8,Fresh Food,3.6,11,Friday
3143,2015-05-24,22,1,root vegetables,1.8,Fresh Food,1.8,5,Sunday
2209,2015-10-03,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,10,Saturday
2816,2015-08-22,40,1,grapes,9.4,Fresh Food,9.4,8,Saturday
2659,2015-06-01,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,6,Monday
1588,2015-10-13,108,2,zwieback,12.3,Snacks,24.6,10,Tuesday
1144,2015-10-15,22,3,root vegetables,1.8,Fresh Food,5.4,10,Thursday
2166,2015-12-10,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,12,Thursday
3300,2015-10-06,22,3,root vegetables,1.8,Fresh Food,5.4,10,Tuesday
3944,2015-01-03,60,1,cream cheese,6.3,Dairy,6.3,1,Saturday
4979,2015-04-24,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,4,Friday
2630,2015-01-21,56,3,white wine,14.2,Beverages,42.599999999999994,1,Wednesday
4240,2015-04-29,10,1,chicken,7.2,Fresh Food,7.2,4,Wednesday
2357,2015-07-08,50,2,bottled beer,1.8,Beverages,3.6,7,Wednesday
1743,2015-04-18,51,2,dessert,1.15,Bakery & Sweets,2.3,4,Saturday
2331,2015-02-15,18,1,yogurt,2.2,Dairy,2.2,2,Sunday
1643,2015-04-28,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,4,Tuesday
1291,2015-03-20,12,2,fruit/vegetable juice,2.1,Beverages,4.2,3,Friday
3675,2015-07-04,57,2,meat,8.5,Fresh Food,17.0,7,Saturday
4134,2015-11-06,2,3,whole milk,1.8,Dairy,5.4,11,Friday
1363,2015-06-21,2,2,whole milk,1.8,Dairy,3.6,6,Sunday
4212,2015-05-01,1,3,tropical fruit,7.8,Fresh Food,23.4,5,Friday
1500,2015-03-21,23,2,pork,7.2,Fresh Food,14.4,3,Saturday
2622,2015-10-01,101,3,canned fish,2.1,Frozen & Processed Food,6.300000000000001,10,Thursday
3543,2015-03-18,12,1,fruit/vegetable juice,2.1,Beverages,2.1,3,Wednesday
2525,2015-05-24,8,1,beef,19.5,Fresh Food,19.5,5,Sunday
1264,2015-10-12,1,2,tropical fruit,7.8,Fresh Food,15.6,10,Monday
3601,2015-07-06,27,3,coffee,8.5,Beverages,25.5,7,Monday
1771,2015-03-23,19,1,sausage,3.1,Fresh Food,3.1,3,Monday
4694,2015-02-06,7,1,citrus fruit,1.5,Fresh Food,1.5,2,Friday
1122,2015-12-21,7,1,citrus fruit,1.5,Fresh Food,1.5,12,Monday
3507,2015-08-12,32,1,red/blush wine,12.2,Beverages,12.2,8,Wednesday
4524,2015-04-26,24,2,pastry,3.1,Bakery & Sweets,6.2,4,Sunday
3612,2015-09-27,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,9,Sunday
3262,2015-06-11,44,1,newspapers,3.2,Specialty & Seasonal,3.2,6,Thursday
1897,2015-01-25,22,2,root vegetables,1.8,Fresh Food,3.6,1,Sunday
1656,2015-10-30,76,1,sliced cheese,4.2,Dairy,4.2,10,Friday
3953,2015-01-10,26,1,berries,10.8,Fresh Food,10.8,1,Saturday
1488,2015-06-21,40,1,grapes,9.4,Fresh Food,9.4,6,Sunday
1652,2015-03-17,7,1,citrus fruit,1.5,Fresh Food,1.5,3,Tuesday
4953,2015-09-16,7,2,citrus fruit,1.5,Fresh Food,3.0,9,Wednesday
3445,2015-04-30,1,3,tropical fruit,7.8,Fresh Food,23.4,4,Thursday
3180,2015-03-15,35,2,sugar,1.2,Bakery & Sweets,2.4,3,Sunday
4934,2015-09-06,4,2,other vegetables,0.8,Fresh Food,1.6,9,Sunday
2980,2015-04-27,16,2,butter milk,6.1,Dairy,12.2,4,Monday
2763,2015-02-13,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,2,Friday
4819,2015-03-04,57,3,meat,8.5,Fresh Food,25.5,3,Wednesday
3169,2015-07-02,83,1,white bread,0.3,Bakery & Sweets,0.3,7,Thursday
1850,2015-03-11,40,2,grapes,9.4,Fresh Food,18.8,3,Wednesday
4285,2015-12-29,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,12,Tuesday
4366,2015-08-13,103,3,semi-finished bread,1.1,Frozen & Processed Food,3.3000000000000003,8,Thursday
2253,2015-06-16,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,6,Tuesday
3398,2015-03-11,7,1,citrus fruit,1.5,Fresh Food,1.5,3,Wednesday
2215,2015-07-22,75,2,frozen vegetables,2.5,Frozen & Processed Food,5.0,7,Wednesday
3737,2015-03-03,26,1,berries,10.8,Fresh Food,10.8,3,Tuesday
2649,2015-11-28,22,2,root vegetables,1.8,Fresh Food,3.6,11,Saturday
3203,2015-08-07,82,3,pet care,5.8,Pet Care,17.4,8,Friday
4261,2015-02-16,1,1,tropical fruit,7.8,Fresh Food,7.8,2,Monday
2435,2015-07-17,66,3,onions,1.3,Fresh Food,3.9000000000000004,7,Friday
2046,2015-08-21,23,2,pork,7.2,Fresh Food,14.4,8,Friday
4267,2015-02-11,11,2,butter,3.2,Dairy,6.4,2,Wednesday
1086,2015-12-28,7,1,citrus fruit,1.5,Fresh Food,1.5,12,Monday
1992,2015-01-04,8,1,beef,19.5,Fresh Food,19.5,1,Sunday
3622,2015-07-26,154,1,cake bar,2.4,Bakery & Sweets,2.4,7,Sunday
4700,2015-06-27,2,3,whole milk,1.8,Dairy,5.4,6,Saturday
2272,2015-05-16,2,2,whole milk,1.8,Dairy,3.6,5,Saturday
1663,2015-05-19,18,2,yogurt,2.2,Dairy,4.4,5,Tuesday
2519,2015-06-03,95,3,frozen fish,5.8,Frozen & Processed Food,17.4,6,Wednesday
2639,2015-10-30,4,1,other vegetables,0.8,Fresh Food,0.8,10,Friday
1466,2015-04-19,22,1,root vegetables,1.8,Fresh Food,1.8,4,Sunday
4122,2015-10-23,64,3,UHT-milk,2.1,Dairy,6.300000000000001,10,Friday
3598,2015-04-15,64,2,UHT-milk,2.1,Dairy,4.2,4,Wednesday
3097,2015-08-10,20,2,brown bread,0.8,Bakery & Sweets,1.6,8,Monday
1537,2015-02-01,18,2,yogurt,2.2,Dairy,4.4,2,Sunday
3960,2015-03-25,22,3,root vegetables,1.8,Fresh Food,5.4,3,Wednesday
1136,2015-06-15,7,2,citrus fruit,1.5,Fresh Food,3.0,6,Monday
2453,2015-12-21,50,3,bottled beer,1.8,Beverages,5.4,12,Monday
1746,2015-02-15,3,1,pip fruit,3.0,Fresh Food,3.0,2,Sunday
3572,2015-06-09,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,6,Tuesday
3246,2015-06-24,22,2,root vegetables,1.8,Fresh Food,3.6,6,Wednesday
3207,2015-11-26,38,1,soda,0.8,Beverages,0.8,11,Thursday
1042,2015-02-12,51,3,dessert,1.15,Bakery & Sweets,3.4499999999999997,2,Thursday
1176,2015-03-30,1,3,tropical fruit,7.8,Fresh Food,23.4,3,Monday
3054,2015-02-23,19,3,sausage,3.1,Fresh Food,9.3,2,Monday
4486,2015-12-02,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,12,Wednesday
1580,2015-12-05,2,3,whole milk,1.8,Dairy,5.4,12,Saturday
1623,2015-11-02,14,2,chocolate,11.5,Bakery & Sweets,23.0,11,Monday
4169,2015-11-24,17,1,bottled water,0.5,Beverages,0.5,11,Tuesday
2254,2015-01-24,23,1,pork,7.2,Fresh Food,7.2,1,Saturday
4095,2015-11-01,11,3,butter,3.2,Dairy,9.600000000000001,11,Sunday
1264,2015-11-17,24,2,pastry,3.1,Bakery & Sweets,6.2,11,Tuesday
3375,2015-01-06,7,1,citrus fruit,1.5,Fresh Food,1.5,1,Tuesday
3242,2015-05-23,2,3,whole milk,1.8,Dairy,5.4,5,Saturday
2227,2015-06-07,37,2,herbs,6.5,Fresh Food,13.0,6,Sunday
3847,2015-12-03,127,3,organic sausage,8.6,Fresh Food,25.799999999999997,12,Thursday
3897,2015-05-31,22,3,root vegetables,1.8,Fresh Food,5.4,5,Sunday
1799,2015-09-27,2,1,whole milk,1.8,Dairy,1.8,9,Sunday
2920,2015-04-26,59,1,hard cheese,4.5,Dairy,4.5,4,Sunday
3713,2015-01-31,7,3,citrus fruit,1.5,Fresh Food,4.5,1,Saturday
4230,2015-11-05,40,1,grapes,9.4,Fresh Food,9.4,11,Thursday
1455,2015-03-18,15,1,specialty bar,5.2,Bakery & Sweets,5.2,3,Wednesday
3687,2015-03-18,56,2,white wine,14.2,Beverages,28.4,3,Wednesday
3869,2015-08-01,37,2,herbs,6.5,Fresh Food,13.0,8,Saturday
2988,2015-10-14,18,3,yogurt,2.2,Dairy,6.6000000000000005,10,Wednesday
4242,2015-03-30,20,3,brown bread,0.8,Bakery & Sweets,2.4000000000000004,3,Monday
4118,2015-12-24,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,12,Thursday
4996,2015-10-24,50,3,bottled beer,1.8,Beverages,5.4,10,Saturday
4489,2015-03-04,75,2,frozen vegetables,2.5,Frozen & Processed Food,5.0,3,Wednesday
1199,2015-11-09,19,1,sausage,3.1,Fresh Food,3.1,11,Monday
4108,2015-05-12,65,2,candy,3.6,Bakery & Sweets,7.2,5,Tuesday
3484,2015-06-05,65,3,candy,3.6,Bakery & Sweets,10.8,6,Friday
1239,2015-08-31,1,3,tropical fruit,7.8,Fresh Food,23.4,8,Monday
4839,2015-12-19,71,2,shopping bags,5.12,Household & Hygiene,10.24,12,Saturday
4748,2015-05-07,12,2,fruit/vegetable juice,2.1,Beverages,4.2,5,Thursday
4426,2015-06-06,2,3,whole milk,1.8,Dairy,5.4,6,Saturday
3571,2015-12-11,8,1,beef,19.5,Fresh Food,19.5,12,Friday
2852,2015-06-08,74,3,whipped/sour cream,5.5,Dairy,16.5,6,Monday
3638,2015-05-26,40,2,grapes,9.4,Fresh Food,18.8,5,Tuesday
3635,2015-03-10,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,3,Tuesday
2723,2015-05-07,1,3,tropical fruit,7.8,Fresh Food,23.4,5,Thursday
3495,2015-03-11,22,1,root vegetables,1.8,Fresh Food,1.8,3,Wednesday
2813,2015-11-16,18,3,yogurt,2.2,Dairy,6.6000000000000005,11,Monday
2799,2015-09-02,12,3,fruit/vegetable juice,2.1,Beverages,6.300000000000001,9,Wednesday
4723,2015-05-22,24,3,pastry,3.1,Bakery & Sweets,9.3,5,Friday
3313,2015-04-08,1,2,tropical fruit,7.8,Fresh Food,15.6,4,Wednesday
4748,2015-12-15,38,2,soda,0.8,Beverages,1.6,12,Tuesday
2991,2015-02-16,22,1,root vegetables,1.8,Fresh Food,1.8,2,Monday
1483,2015-04-01,19,3,sausage,3.1,Fresh Food,9.3,4,Wednesday
3950,2015-10-01,1,2,tropical fruit,7.8,Fresh Food,15.6,10,Thursday
1634,2015-01-16,18,1,yogurt,2.2,Dairy,2.2,1,Friday
2694,2015-11-21,3,3,pip fruit,3.0,Fresh Food,9.0,11,Saturday
2707,2015-10-18,24,1,pastry,3.1,Bakery & Sweets,3.1,10,Sunday
2813,2015-07-16,140,1,tidbits,1.1,Snacks,1.1,7,Thursday
2276,2015-01-11,23,1,pork,7.2,Fresh Food,7.2,1,Sunday
4726,2015-02-06,63,1,liquor (appetizer),11.2,Beverages,11.2,2,Friday
4353,2015-05-25,21,1,hamburger meat,12.3,Fresh Food,12.3,5,Monday
4017,2015-08-13,23,1,pork,7.2,Fresh Food,7.2,8,Thursday
1422,2015-08-21,45,1,curd,9.8,Dairy,9.8,8,Friday
2714,2015-03-15,14,3,chocolate,11.5,Bakery & Sweets,34.5,3,Sunday
2769,2015-07-21,25,3,canned beer,1.1,Beverages,3.3000000000000003,7,Tuesday
4166,2015-04-30,123,1,mustard,5.2,Pantry Staples,5.2,4,Thursday
3614,2015-03-02,1,3,tropical fruit,7.8,Fresh Food,23.4,3,Monday
4361,2015-09-05,10,1,chicken,7.2,Fresh Food,7.2,9,Saturday
1922,2015-09-22,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,9,Tuesday
4728,2015-09-06,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,9,Sunday
3646,2015-08-08,59,1,hard cheese,4.5,Dairy,4.5,8,Saturday
1155,2015-08-10,88,2,house keeping products,8.5,Household & Hygiene,17.0,8,Monday
2119,2015-06-11,13,1,packaged fruit/vegetables,3.5,Fresh Food,3.5,6,Thursday
1602,2015-08-29,8,1,beef,19.5,Fresh Food,19.5,8,Saturday
1074,2015-06-24,125,2,instant coffee,4.9,Frozen & Processed Food,9.8,6,Wednesday
2256,2015-04-11,45,2,curd,9.8,Dairy,19.6,4,Saturday
1348,2015-09-17,8,2,beef,19.5,Fresh Food,39.0,9,Thursday
3806,2015-08-28,23,1,pork,7.2,Fresh Food,7.2,8,Friday
1711,2015-06-06,38,2,soda,0.8,Beverages,1.6,6,Saturday
3959,2015-04-12,47,2,popcorn,2.4,Bakery & Sweets,4.8,4,Sunday
1590,2015-08-15,2,3,whole milk,1.8,Dairy,5.4,8,Saturday
1962,2015-06-08,7,3,citrus fruit,1.5,Fresh Food,4.5,6,Monday
1766,2015-01-21,25,2,canned beer,1.1,Beverages,2.2,1,Wednesday
2551,2015-10-21,8,2,beef,19.5,Fresh Food,39.0,10,Wednesday
2294,2015-09-23,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,9,Wednesday
4531,2015-05-29,71,2,shopping bags,5.12,Household & Hygiene,10.24,5,Friday
2957,2015-04-12,50,3,bottled beer,1.8,Beverages,5.4,4,Sunday
4415,2015-01-27,27,1,coffee,8.5,Beverages,8.5,1,Tuesday
1476,2015-08-26,71,2,shopping bags,5.12,Household & Hygiene,10.24,8,Wednesday
3978,2015-07-23,8,2,beef,19.5,Fresh Food,39.0,7,Thursday
2062,2015-09-22,71,3,shopping bags,5.12,Household & Hygiene,15.36,9,Tuesday
3252,2015-06-28,20,2,brown bread,0.8,Bakery & Sweets,1.6,6,Sunday
3922,2015-06-24,40,2,grapes,9.4,Fresh Food,18.8,6,Wednesday
1491,2015-10-17,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,10,Saturday
3526,2015-08-26,56,2,white wine,14.2,Beverages,28.4,8,Wednesday
4060,2015-12-11,25,2,canned beer,1.1,Beverages,2.2,12,Friday
1067,2015-04-08,23,3,pork,7.2,Fresh Food,21.6,4,Wednesday
2840,2015-01-27,104,1,cat food,11.2,Pet Care,11.2,1,Tuesday
4484,2015-11-27,23,2,pork,7.2,Fresh Food,14.4,11,Friday
2353,2015-02-07,17,2,bottled water,0.5,Beverages,1.0,2,Saturday
3130,2015-02-18,17,1,bottled water,0.5,Beverages,0.5,2,Wednesday
4273,2015-06-14,38,3,soda,0.8,Beverages,2.4000000000000004,6,Sunday
2504,2015-08-14,1,2,tropical fruit,7.8,Fresh Food,15.6,8,Friday
4127,2015-10-23,47,1,popcorn,2.4,Bakery & Sweets,2.4,10,Friday
2690,2015-04-01,2,3,whole milk,1.8,Dairy,5.4,4,Wednesday
4129,2015-09-22,66,2,onions,1.3,Fresh Food,2.6,9,Tuesday
4511,2015-06-29,23,3,pork,7.2,Fresh Food,21.6,6,Monday
1602,2015-08-04,2,3,whole milk,1.8,Dairy,5.4,8,Tuesday
4369,2015-02-01,18,1,yogurt,2.2,Dairy,2.2,2,Sunday
1302,2015-09-29,22,1,root vegetables,1.8,Fresh Food,1.8,9,Tuesday
3326,2015-04-30,10,3,chicken,7.2,Fresh Food,21.6,4,Thursday
2066,2015-05-21,108,3,zwieback,12.3,Snacks,36.900000000000006,5,Thursday
3483,2015-01-15,10,2,chicken,7.2,Fresh Food,14.4,1,Thursday
2840,2015-02-12,45,3,curd,9.8,Dairy,29.400000000000002,2,Thursday
1807,2015-05-18,70,3,margarine,3.5,Pantry Staples,10.5,5,Monday
